year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date
2014,6,26,7,164.0,164.0,2.0,29.0,1200.0,42.0,24.6,994.9,20.1,0.0,NNW,1.3,Changping,2014-06-26
2014,6,26,8,165.0,165.0,3.0,54.0,1300.0,33.0,26.7,994.8,19.3,0.0,SW,1.0,Changping,2014-06-26
2014,6,26,9,146.0,146.0,4.0,36.0,1100.0,67.0,28.1,994.4,19.6,0.0,SE,1.1,Changping,2014-06-26
2014,6,26,10,97.0,97.0,6.0,20.0,900.0,106.0,29.9,994.2,19.6,0.0,SW,2.6,Changping,2014-06-26
2014,6,26,11,90.0,90.0,13.0,24.0,1000.0,127.0,31.2,993.7,19.5,0.0,SE,1.7,Changping,2014-06-26
2014,6,26,12,94.0,94.0,19.0,25.0,1100.0,160.0,32.1,993.0,19.0,0.0,S,1.3,Changping,2014-06-26
2014,6,26,13,76.0,76.0,19.0,20.0,1000.0,175.0,33.8,992.2,17.9,0.0,SSW,2.8,Changping,2014-06-26
2014,6,26,14,56.0,68.0,13.0,20.0,900.0,193.0,30.5,992.4,16.9,0.0,WNW,3.8,Changping,2014-06-26
2014,6,26,15,49.0,49.0,7.0,20.0,700.0,178.0,33.3,991.8,19.0,0.0,SW,1.6,Changping,2014-06-26
2014,6,26,16,24.0,28.0,2.0,19.0,400.0,111.0,32.2,991.9,19.5,0.0,E,3.1,Changping,2014-06-26
2014,6,26,17,17.0,50.0,2.0,31.0,500.0,121.0,31.7,992.1,18.7,0.0,E,2.2,Changping,2014-06-26
2014,6,26,18,63.0,95.0,2.0,26.0,800.0,199.0,31.1,993.3,18.5,0.0,ESE,2.1,Changping,2014-06-26
2014,6,26,19,55.0,65.0,2.0,27.0,800.0,192.0,30.4,994.2,17.8,0.0,E,2.2,Changping,2014-06-26
2014,6,26,20,45.0,72.0,2.0,31.0,700.0,169.0,29.0,995.3,18.5,0.0,SSW,0.3,Changping,2014-06-26
2014,6,26,21,42.0,78.0,2.0,41.0,700.0,119.0,27.5,996.0,18.8,0.0,NW,1.2,Changping,2014-06-26
2014,6,26,22,47.0,75.0,2.0,41.0,800.0,115.0,26.7,996.5,15.7,0.0,NNW,1.3,Changping,2014-06-26
2014,6,26,23,51.0,55.0,2.0,36.0,800.0,102.0,26.5,996.9,13.6,0.0,WNW,0.9,Changping,2014-06-26
2014,6,27,0,25.0,25.0,2.0,19.0,600.0,96.0,26.2,997.1,13.0,0.0,N,2.0,Changping,2014-06-27
2014,6,27,1,8.0,8.0,2.0,16.0,400.0,87.0,27.0,997.0,12.2,0.0,N,2.2,Changping,2014-06-27
2014,6,27,2,7.0,7.0,2.0,16.0,400.0,80.0,26.0,997.3,12.1,0.0,N,1.9,Changping,2014-06-27
2014,6,27,3,7.0,7.0,2.0,17.0,200.0,79.0,25.5,997.6,12.0,0.0,NNW,1.7,Changping,2014-06-27
2014,6,27,4,9.0,13.0,2.0,17.0,300.0,67.0,25.0,998.4,11.9,0.0,N,1.4,Changping,2014-06-27
2014,6,27,5,8.0,15.0,2.0,22.0,300.0,65.0,24.8,998.7,12.4,0.0,NW,1.5,Changping,2014-06-27
2014,6,27,6,8.0,12.0,2.0,19.0,300.0,70.0,27.0,999.3,12.2,0.0,WNW,0.8,Changping,2014-06-27
2014,6,27,7,9.0,20.0,2.0,22.0,300.0,65.0,29.1,999.6,12.1,0.0,N,3.1,Changping,2014-06-27
2014,6,27,8,10.0,22.0,2.0,27.0,300.0,62.0,30.3,999.6,9.8,0.0,NW,3.6,Changping,2014-06-27
2014,6,27,9,15.0,22.0,2.0,23.0,300.0,71.0,30.8,999.6,9.1,0.0,N,2.7,Changping,2014-06-27
2014,6,27,10,10.0,12.0,2.0,18.0,200.0,84.0,31.7,999.2,9.3,0.0,NW,4.0,Changping,2014-06-27
2014,6,27,11,8.0,12.0,2.0,18.0,200.0,90.0,32.9,998.4,9.0,0.0,NW,2.6,Changping,2014-06-27
2014,6,27,12,9.0,10.0,2.0,19.0,200.0,100.0,33.6,997.7,8.3,0.0,NNW,3.3,Changping,2014-06-27
2014,6,27,13,11.0,11.0,2.0,21.0,200.0,106.0,34.6,997.2,7.6,0.0,NNW,3.0,Changping,2014-06-27
2014,6,27,14,8.0,13.0,2.0,20.0,200.0,117.0,35.0,996.6,7.1,0.0,NW,3.6,Changping,2014-06-27
2014,6,27,15,11.0,17.0,2.0,20.0,200.0,118.0,34.9,996.2,5.3,0.0,N,2.4,Changping,2014-06-27
2014,6,27,16,14.0,14.0,2.0,20.0,200.0,114.0,34.6,996.1,6.0,0.0,NNW,1.8,Changping,2014-06-27
2014,6,27,17,3.0,8.0,2.0,22.0,200.0,110.0,33.7,996.1,5.3,0.0,WNW,2.1,Changping,2014-06-27
2014,6,27,18,3.0,10.0,2.0,27.0,100.0,103.0,32.5,996.4,9.3,0.0,ESE,1.9,Changping,2014-06-27
2014,6,27,19,9.0,43.0,2.0,33.0,200.0,111.0,30.5,997.0,9.9,0.0,NNE,1.1,Changping,2014-06-27
2014,6,27,20,17.0,48.0,2.0,42.0,300.0,104.0,27.8,997.6,9.6,0.0,N,0.9,Changping,2014-06-27
2014,6,27,21,17.0,56.0,2.0,49.0,400.0,73.0,26.8,998.1,9.6,0.0,NNE,1.0,Changping,2014-06-27
2014,6,27,22,12.0,30.0,2.0,37.0,300.0,65.0,24.5,998.0,9.6,0.0,N,1.4,Changping,2014-06-27
2014,6,27,23,12.0,24.0,2.0,28.0,300.0,74.0,23.2,998.3,10.3,0.0,NNW,1.8,Changping,2014-06-27
2014,6,28,0,10.0,33.0,2.0,41.0,300.0,62.0,22.9,998.2,10.0,0.0,N,2.4,Changping,2014-06-28
2014,6,28,1,18.0,30.0,2.0,42.0,300.0,61.0,22.4,997.8,9.9,0.0,NNW,1.2,Changping,2014-06-28
2014,6,28,2,15.0,22.0,2.0,39.0,300.0,64.0,24.0,997.6,8.4,0.0,NW,1.3,Changping,2014-06-28
2014,6,28,3,16.0,24.0,2.0,53.0,200.0,47.0,24.2,997.9,7.8,0.0,NNW,2.4,Changping,2014-06-28
2014,6,28,4,10.0,18.0,3.0,42.0,200.0,52.0,24.8,998.2,7.4,0.0,NNE,1.5,Changping,2014-06-28
2014,6,28,5,17.0,19.0,5.0,27.0,200.0,69.0,24.9,998.2,8.0,0.0,NNW,1.6,Changping,2014-06-28
2014,6,28,6,17.0,34.0,9.0,38.0,300.0,57.0,27.5,998.2,8.9,0.0,N,2.7,Changping,2014-06-28
2014,6,28,7,12.0,40.0,19.0,35.0,400.0,61.0,29.4,998.3,9.0,0.0,NE,3.3,Changping,2014-06-28
2014,6,28,8,20.0,48.0,26.0,37.0,400.0,61.0,30.9,998.0,9.2,0.0,NNW,4.8,Changping,2014-06-28
2014,6,28,9,11.0,40.0,24.0,34.0,400.0,66.0,32.7,997.6,10.1,0.0,N,2.4,Changping,2014-06-28
2014,6,28,10,12.0,30.0,18.0,29.0,400.0,78.0,33.9,997.3,9.9,0.0,NW,3.8,Changping,2014-06-28
2014,6,28,11,17.0,22.0,12.0,23.0,300.0,92.0,35.2,996.8,9.6,0.0,NNW,2.9,Changping,2014-06-28
2014,6,28,12,6.0,16.0,5.0,19.0,200.0,99.0,36.0,995.8,9.5,0.0,NW,2.6,Changping,2014-06-28
2014,6,28,13,16.0,17.0,3.0,19.0,200.0,102.0,36.8,995.2,9.4,0.0,NW,4.0,Changping,2014-06-28
2014,6,28,14,13.0,13.0,3.0,18.0,200.0,113.0,37.0,994.6,8.8,0.0,NNE,1.5,Changping,2014-06-28
2014,6,28,15,12.0,23.0,2.0,18.0,200.0,124.0,37.4,994.1,9.9,0.0,NW,1.4,Changping,2014-06-28
2014,6,28,16,14.0,14.0,3.0,20.0,200.0,122.0,37.2,993.9,9.7,0.0,W,2.1,Changping,2014-06-28
2014,6,28,17,15.0,22.0,4.0,21.0,200.0,125.0,35.3,994.2,11.0,0.0,E,3.0,Changping,2014-06-28
2014,6,28,18,10.0,37.0,2.0,23.0,200.0,141.0,33.5,994.7,13.0,0.0,E,2.3,Changping,2014-06-28
2014,6,28,19,16.0,58.0,2.0,26.0,200.0,134.0,31.6,995.4,13.4,0.0,NNE,0.5,Changping,2014-06-28
2014,6,28,20,19.0,45.0,2.0,30.0,300.0,115.0,30.3,996.3,12.7,0.0,NE,1.6,Changping,2014-06-28
2014,6,28,21,17.0,45.0,2.0,30.0,300.0,102.0,28.0,996.9,13.5,0.0,NNW,0.8,Changping,2014-06-28
2014,6,28,22,14.0,39.0,2.0,27.0,300.0,88.0,27.8,996.9,13.3,0.0,NW,0.8,Changping,2014-06-28
2014,6,28,23,22.0,35.0,2.0,25.0,300.0,82.0,27.1,996.9,13.1,0.0,N,0.9,Changping,2014-06-28
2014,6,29,0,20.0,26.0,2.0,20.0,300.0,82.0,25.7,997.1,13.2,0.0,NNW,1.9,Changping,2014-06-29
2014,6,29,1,10.0,26.0,2.0,20.0,300.0,80.0,24.5,997.4,13.4,0.0,NE,0.7,Changping,2014-06-29
2014,6,29,2,15.0,32.0,2.0,23.0,300.0,73.0,23.1,997.1,13.8,0.0,NNW,2.0,Changping,2014-06-29
2014,6,29,3,22.0,48.0,2.0,38.0,400.0,51.0,22.9,997.2,13.4,0.0,NNW,1.8,Changping,2014-06-29
2014,6,29,4,20.0,41.0,2.0,43.0,400.0,36.0,22.5,997.6,13.3,0.0,NNW,1.4,Changping,2014-06-29
2014,6,29,5,23.0,38.0,2.0,34.0,400.0,50.0,23.1,997.8,13.6,0.0,NW,1.1,Changping,2014-06-29
2014,6,29,6,22.0,46.0,2.0,40.0,400.0,50.0,26.7,997.9,14.1,0.0,ESE,1.0,Changping,2014-06-29
2014,6,29,7,20.0,53.0,2.0,39.0,400.0,55.0,27.8,998.2,15.5,0.0,SE,0.5,Changping,2014-06-29
2014,6,29,8,27.0,83.0,3.0,50.0,600.0,54.0,29.4,998.3,15.5,0.0,SSE,1.7,Changping,2014-06-29
2014,6,29,9,31.0,100.0,3.0,56.0,600.0,68.0,30.4,998.3,15.3,0.0,SSW,1.5,Changping,2014-06-29
2014,6,29,10,34.0,90.0,4.0,78.0,500.0,65.0,32.2,997.8,13.9,0.0,ENE,1.7,Changping,2014-06-29
2014,6,29,11,24.0,60.0,3.0,40.0,400.0,120.0,32.5,997.6,14.6,0.0,SE,2.3,Changping,2014-06-29
2014,6,29,12,26.0,49.0,3.0,23.0,400.0,167.0,32.7,997.2,13.8,0.0,SE,1.7,Changping,2014-06-29
2014,6,29,13,29.0,48.0,5.0,24.0,500.0,198.0,33.5,996.8,14.1,0.0,S,1.7,Changping,2014-06-29
2014,6,29,14,31.0,57.0,10.0,25.0,700.0,216.0,33.5,996.2,14.1,0.0,SE,2.5,Changping,2014-06-29
2014,6,29,15,38.0,76.0,15.0,31.0,1000.0,246.0,33.3,995.7,13.9,0.0,SSE,1.2,Changping,2014-06-29
2014,6,29,16,54.0,92.0,19.0,36.0,1400.0,266.0,33.8,995.4,13.8,0.0,SSE,2.1,Changping,2014-06-29
2014,6,29,17,50.0,94.0,15.0,31.0,1200.0,281.0,33.2,995.2,15.7,0.0,SSE,1.5,Changping,2014-06-29
2014,6,29,18,50.0,104.0,13.0,32.0,1300.0,265.0,32.7,995.4,13.4,0.0,SSE,3.1,Changping,2014-06-29
2014,6,29,19,48.0,67.0,9.0,31.0,1000.0,221.0,31.7,995.8,13.9,0.0,SSE,1.5,Changping,2014-06-29
2014,6,29,20,26.0,55.0,5.0,34.0,700.0,170.0,29.7,996.7,15.8,0.0,NNW,1.6,Changping,2014-06-29
2014,6,29,21,43.0,108.0,8.0,54.0,1000.0,167.0,28.4,997.1,16.3,0.0,N,0.8,Changping,2014-06-29
2014,6,29,22,59.0,115.0,10.0,55.0,1400.0,166.0,27.5,997.1,15.8,0.0,NNE,0.8,Changping,2014-06-29
2014,6,29,23,56.0,101.0,8.0,53.0,1500.0,156.0,26.7,997.3,16.3,0.0,NNW,1.1,Changping,2014-06-29
2014,6,30,0,55.0,89.0,7.0,33.0,1300.0,169.0,25.6,997.3,16.4,0.0,NNW,1.4,Changping,2014-06-30
2014,6,30,1,51.0,84.0,6.0,28.0,1300.0,164.0,25.4,997.1,16.5,0.0,NW,1.0,Changping,2014-06-30
2014,6,30,2,57.0,85.0,5.0,29.0,1300.0,156.0,24.4,997.2,16.9,0.0,NNW,1.3,Changping,2014-06-30
2014,6,30,3,60.0,92.0,6.0,28.0,1400.0,163.0,23.9,997.5,16.9,0.0,NNW,0.2,Changping,2014-06-30
2014,6,30,4,62.0,96.0,5.0,58.0,1400.0,116.0,23.3,997.9,17.1,0.0,N,1.0,Changping,2014-06-30
2014,6,30,5,68.0,96.0,5.0,104.0,1400.0,67.0,23.9,997.9,17.2,0.0,W,0.7,Changping,2014-06-30
2014,6,30,6,74.0,98.0,5.0,43.0,1500.0,124.0,24.8,998.2,17.3,0.0,NNW,0.7,Changping,2014-06-30
2014,6,30,7,72.0,101.0,6.0,44.0,1400.0,118.0,26.6,998.2,17.4,0.0,NNW,1.3,Changping,2014-06-30
2014,6,30,8,70.0,88.0,9.0,104.0,1200.0,77.0,29.0,998.1,16.9,0.0,SE,0.8,Changping,2014-06-30
2014,6,30,9,69.0,122.0,9.0,69.0,1300.0,119.0,30.3,997.9,16.7,0.0,ENE,1.3,Changping,2014-06-30
2014,6,30,10,63.0,103.0,11.0,43.0,1300.0,179.0,31.4,997.8,17.3,0.0,ESE,1.7,Changping,2014-06-30
2014,6,30,11,66.0,114.0,15.0,28.0,1300.0,215.0,32.5,997.3,17.9,0.0,SE,3.1,Changping,2014-06-30
2014,6,30,12,72.0,115.0,18.0,26.0,1300.0,247.0,33.8,996.5,17.1,0.0,ESE,3.4,Changping,2014-06-30
2014,6,30,13,65.0,107.0,18.0,26.0,1200.0,270.0,34.7,995.8,17.0,0.0,SSE,3.4,Changping,2014-06-30
2014,6,30,14,91.0,129.0,20.0,34.0,1200.0,330.0,34.9,995.4,17.2,0.0,SSE,2.6,Changping,2014-06-30
2014,6,30,15,91.0,143.0,20.0,43.0,1300.0,365.0,34.1,995.1,12.4,0.0,SE,3.0,Changping,2014-06-30
2014,6,30,16,82.0,82.0,16.0,30.0,900.0,277.0,33.2,995.0,14.8,0.0,WSW,2.3,Changping,2014-06-30
2014,6,30,17,56.0,95.0,12.0,30.0,700.0,219.0,32.6,994.7,15.6,0.0,W,1.0,Changping,2014-06-30
2014,6,30,18,69.0,119.0,11.0,55.0,800.0,196.0,31.9,995.1,15.8,0.0,SSW,0.5,Changping,2014-06-30
2014,6,30,19,62.0,116.0,8.0,62.0,800.0,151.0,30.2,995.6,17.0,0.0,SSW,0.9,Changping,2014-06-30
2014,6,30,20,69.0,88.0,11.0,60.0,800.0,173.0,29.0,996.1,16.5,0.0,NNW,1.6,Changping,2014-06-30
2014,6,30,21,69.0,148.0,10.0,104.0,900.0,86.0,29.2,996.2,14.6,0.0,ESE,0.4,Changping,2014-06-30
2014,6,30,22,78.0,115.0,10.0,92.0,900.0,75.0,29.5,996.0,14.1,0.0,ESE,1.1,Changping,2014-06-30
2014,6,30,23,65.0,119.0,8.0,65.0,800.0,80.0,26.4,996.3,16.0,0.0,SE,0.6,Changping,2014-06-30
2014,7,1,0,64.0,115.0,6.0,72.0,900.0,62.0,25.7,996.4,15.4,0.0,NNE,1.1,Changping,2014-07-01
2014,7,1,1,71.0,130.0,6.0,62.0,800.0,71.0,25.4,996.4,15.1,0.0,NNW,1.1,Changping,2014-07-01
2014,7,1,2,67.0,123.0,8.0,46.0,700.0,85.0,24.7,996.4,15.3,0.0,S,0.4,Changping,2014-07-01
2014,7,1,3,70.0,121.0,7.0,45.0,800.0,81.0,24.6,996.5,15.2,0.0,NNW,1.3,Changping,2014-07-01
2014,7,1,4,67.0,123.0,6.0,43.0,800.0,70.0,25.7,996.5,15.4,0.0,SE,0.6,Changping,2014-07-01
2014,7,1,5,61.0,104.0,6.0,37.0,700.0,76.0,25.1,996.8,16.0,0.0,N,1.0,Changping,2014-07-01
2014,7,1,6,75.0,131.0,9.0,46.0,900.0,64.0,26.1,997.3,16.9,0.0,NNW,1.4,Changping,2014-07-01
2014,7,1,7,83.0,124.0,13.0,46.0,1100.0,66.0,27.9,997.6,16.8,0.0,ESE,1.5,Changping,2014-07-01
2014,7,1,8,85.0,122.0,18.0,41.0,1100.0,94.0,28.8,997.5,18.0,0.0,ESE,2.1,Changping,2014-07-01
2014,7,1,9,96.0,145.0,21.0,42.0,1100.0,111.0,29.6,997.2,18.4,0.0,SSE,1.9,Changping,2014-07-01
2014,7,1,10,113.0,154.0,26.0,48.0,1200.0,127.0,30.7,996.7,19.1,0.0,NE,1.8,Changping,2014-07-01
2014,7,1,11,122.0,171.0,26.0,44.0,1300.0,165.0,31.2,996.0,18.5,0.0,ESE,1.7,Changping,2014-07-01
2014,7,1,12,137.0,154.0,38.0,39.0,1400.0,205.0,30.5,995.5,18.2,0.0,E,3.6,Changping,2014-07-01
2014,7,1,13,139.0,152.0,38.0,34.0,1400.0,226.0,31.7,994.9,18.7,0.0,SSE,3.2,Changping,2014-07-01
2014,7,1,14,131.0,144.0,46.0,39.0,1300.0,218.0,32.6,994.1,18.4,0.0,E,2.5,Changping,2014-07-01
2014,7,1,15,139.0,163.0,43.0,41.0,1300.0,240.0,31.9,993.6,18.1,0.0,ESE,2.7,Changping,2014-07-01
2014,7,1,16,142.0,165.0,38.0,37.0,1300.0,264.0,31.4,993.5,18.4,0.0,SE,3.3,Changping,2014-07-01
2014,7,1,17,150.0,164.0,36.0,36.0,1200.0,287.0,30.8,993.0,18.9,0.0,S,3.0,Changping,2014-07-01
2014,7,1,18,127.0,144.0,26.0,34.0,1200.0,247.0,30.3,993.1,19.3,0.0,SSE,2.0,Changping,2014-07-01
2014,7,1,19,125.0,148.0,14.0,35.0,1100.0,202.0,29.0,992.8,21.2,0.1,S,1.9,Changping,2014-07-01
2014,7,1,20,165.0,239.0,22.0,48.0,1400.0,215.0,26.0,993.2,17.9,0.0,N,2.4,Changping,2014-07-01
2014,7,1,21,141.0,141.0,12.0,32.0,1100.0,192.0,22.9,995.5,20.1,0.0,E,4.9,Changping,2014-07-01
2014,7,1,22,44.0,63.0,2.0,18.0,700.0,165.0,22.0,996.2,20.3,0.9,ESE,1.3,Changping,2014-07-01
2014,7,1,23,29.0,29.0,2.0,16.0,800.0,160.0,21.5,996.3,20.1,3.7,E,1.2,Changping,2014-07-01
2014,7,2,0,20.0,20.0,2.0,15.0,800.0,149.0,21.6,995.8,20.4,0.9,SSW,1.0,Changping,2014-07-02
2014,7,2,1,24.0,24.0,2.0,14.0,800.0,136.0,21.2,995.7,19.8,0.0,S,1.7,Changping,2014-07-02
2014,7,2,2,33.0,33.0,2.0,44.0,800.0,96.0,21.2,995.4,19.8,0.0,SSW,0.7,Changping,2014-07-02
2014,7,2,3,43.0,43.0,2.0,30.0,700.0,110.0,21.2,994.9,19.5,0.0,W,0.7,Changping,2014-07-02
2014,7,2,4,41.0,41.0,2.0,25.0,700.0,101.0,21.2,994.4,19.7,0.0,W,1.2,Changping,2014-07-02
2014,7,2,5,44.0,44.0,2.0,24.0,700.0,98.0,21.5,994.7,19.4,0.0,SSW,1.0,Changping,2014-07-02
2014,7,2,6,46.0,46.0,2.0,22.0,700.0,100.0,22.0,994.9,19.9,0.0,SSE,2.0,Changping,2014-07-02
2014,7,2,7,42.0,42.0,2.0,30.0,700.0,96.0,22.1,995.1,19.6,0.0,SSE,1.1,Changping,2014-07-02
2014,7,2,8,50.0,50.0,2.0,37.0,800.0,88.0,22.3,995.1,19.5,0.0,E,1.5,Changping,2014-07-02
2014,7,2,9,47.0,47.0,2.0,28.0,800.0,95.0,22.5,995.2,19.9,0.0,SE,1.3,Changping,2014-07-02
2014,7,2,10,50.0,50.0,2.0,25.0,800.0,99.0,21.9,995.1,20.0,0.0,E,1.8,Changping,2014-07-02
2014,7,2,11,36.0,36.0,2.0,28.0,800.0,102.0,23.1,994.8,20.2,0.0,ENE,0.5,Changping,2014-07-02
2014,7,2,12,37.0,37.0,2.0,26.0,800.0,107.0,23.7,994.3,20.0,0.0,SE,1.1,Changping,2014-07-02
2014,7,2,13,46.0,46.0,2.0,23.0,800.0,121.0,24.5,993.8,20.0,0.0,S,1.1,Changping,2014-07-02
2014,7,2,14,46.0,46.0,2.0,24.0,800.0,127.0,24.8,993.4,20.3,0.0,ESE,1.1,Changping,2014-07-02
2014,7,2,15,57.0,57.0,2.0,22.0,800.0,134.0,25.0,993.2,20.0,0.0,ENE,1.4,Changping,2014-07-02
2014,7,2,16,70.0,70.0,2.0,25.0,900.0,133.0,25.2,992.1,20.2,0.0,ESE,1.6,Changping,2014-07-02
2014,7,2,17,70.0,70.0,2.0,25.0,900.0,136.0,24.9,992.8,20.4,0.0,ESE,1.9,Changping,2014-07-02
2014,7,2,18,85.0,85.0,2.0,26.0,900.0,141.0,24.7,993.0,20.8,0.0,ESE,2.7,Changping,2014-07-02
2014,7,2,19,82.0,82.0,2.0,32.0,1000.0,127.0,24.6,993.5,20.9,0.0,ESE,1.5,Changping,2014-07-02
2014,7,2,20,80.0,80.0,2.0,25.0,1100.0,113.0,24.6,993.9,21.1,0.0,E,1.9,Changping,2014-07-02
2014,7,2,21,97.0,97.0,2.0,24.0,1100.0,101.0,24.1,994.2,21.0,0.0,E,2.2,Changping,2014-07-02
2014,7,2,22,92.0,92.0,2.0,26.0,900.0,91.0,24.1,994.2,21.0,0.0,E,2.0,Changping,2014-07-02
2014,7,2,23,87.0,87.0,2.0,27.0,800.0,83.0,23.8,993.0,20.9,0.0,SE,1.8,Changping,2014-07-02
2014,7,3,0,98.0,98.0,2.0,27.0,800.0,76.0,23.4,992.3,20.9,0.0,SE,1.6,Changping,2014-07-03
2014,7,3,1,93.0,93.0,2.0,26.0,700.0,70.0,23.2,992.6,20.9,0.0,E,1.7,Changping,2014-07-03
2014,7,3,2,97.0,97.0,2.0,30.0,700.0,55.0,23.1,992.4,21.0,0.0,E,2.2,Changping,2014-07-03
2014,7,3,3,118.0,118.0,2.0,28.0,800.0,54.0,23.1,992.6,21.2,0.0,ESE,1.0,Changping,2014-07-03
2014,7,3,4,153.0,153.0,2.0,26.0,1000.0,43.0,23.2,992.9,21.5,0.0,E,1.1,Changping,2014-07-03
2014,7,3,5,168.0,168.0,2.0,23.0,1100.0,44.0,23.3,993.0,21.4,0.0,SE,1.4,Changping,2014-07-03
2014,7,3,6,189.0,189.0,2.0,25.0,1200.0,38.0,23.5,993.2,21.6,0.0,SE,1.0,Changping,2014-07-03
2014,7,3,7,206.0,206.0,2.0,30.0,1400.0,32.0,23.7,993.4,21.6,0.0,ENE,0.8,Changping,2014-07-03
2014,7,3,8,221.0,221.0,3.0,35.0,1500.0,25.0,24.0,993.1,21.7,0.0,ENE,0.8,Changping,2014-07-03
2014,7,3,9,241.0,241.0,3.0,39.0,1600.0,25.0,25.4,993.1,21.9,0.0,ENE,0.5,Changping,2014-07-03
2014,7,3,10,540.0,540.0,4.0,39.0,1500.0,36.0,26.5,992.9,21.9,0.0,NW,1.3,Changping,2014-07-03
2014,7,3,11,53.0,158.0,101.0,37.0,2400.0,115.0,27.8,992.3,20.6,0.0,S,1.0,Changping,2014-07-03
2014,7,3,12,120.0,151.0,4.0,29.0,1300.0,116.0,29.3,991.7,21.3,0.0,SSW,2.0,Changping,2014-07-03
2014,7,3,13,182.0,182.0,3.0,26.0,1200.0,157.0,29.0,991.3,21.2,0.0,SSE,1.2,Changping,2014-07-03
2014,7,3,14,153.0,153.0,2.0,21.0,1100.0,199.0,29.7,990.8,21.6,0.0,ESE,1.8,Changping,2014-07-03
2014,7,3,15,176.0,176.0,2.0,23.0,1100.0,215.0,28.9,991.3,22.2,0.0,E,1.4,Changping,2014-07-03
2014,7,3,16,198.0,198.0,2.0,24.0,1200.0,229.0,27.7,991.8,22.9,0.1,ENE,0.8,Changping,2014-07-03
2014,7,3,17,212.0,212.0,2.0,31.0,1300.0,201.0,26.4,991.5,23.3,0.3,NNE,1.5,Changping,2014-07-03
2014,7,3,18,53.0,79.0,7.0,39.0,900.0,45.0,26.8,992.0,22.8,0.0,NE,1.6,Changping,2014-07-03
2014,7,3,19,164.0,164.0,2.0,29.0,1200.0,101.0,26.6,992.0,22.7,0.0,N,1.2,Changping,2014-07-03
2014,7,3,20,170.0,170.0,2.0,28.0,1200.0,104.0,25.7,992.5,22.8,0.0,NW,0.9,Changping,2014-07-03
2014,7,3,21,183.0,183.0,2.0,30.0,1300.0,98.0,25.0,992.6,22.5,0.0,NNW,1.0,Changping,2014-07-03
2014,7,3,22,176.0,176.0,2.0,29.0,1200.0,84.0,24.8,993.3,22.1,0.0,NW,1.1,Changping,2014-07-03
2014,7,3,23,178.0,178.0,2.0,28.0,1300.0,78.0,24.3,993.6,21.8,0.0,NNE,1.0,Changping,2014-07-03
2014,7,4,0,173.0,173.0,2.0,20.0,1200.0,86.0,24.5,994.1,21.8,0.0,NNW,1.6,Changping,2014-07-04
2014,7,4,1,186.0,186.0,2.0,23.0,1200.0,73.0,24.3,994.0,21.6,0.0,NW,1.0,Changping,2014-07-04
2014,7,4,2,177.0,177.0,2.0,20.0,1100.0,77.0,23.6,994.1,21.5,0.0,NNW,0.2,Changping,2014-07-04
2014,7,4,3,180.0,180.0,2.0,28.0,1100.0,66.0,23.4,994.4,21.3,0.0,N,1.2,Changping,2014-07-04
2014,7,4,4,180.0,180.0,2.0,73.0,1100.0,9.0,23.3,995.3,21.4,0.0,NE,0.9,Changping,2014-07-04
2014,7,4,5,153.0,153.0,2.0,84.0,1100.0,2.0,23.6,995.8,21.3,0.0,NW,0.5,Changping,2014-07-04
2014,7,4,6,153.0,153.0,2.0,31.0,1100.0,45.0,24.9,996.0,21.4,0.0,NW,0.9,Changping,2014-07-04
2014,7,4,7,157.0,157.0,2.0,28.0,1100.0,58.0,26.5,996.1,21.7,0.0,NW,0.1,Changping,2014-07-04
2014,7,4,8,147.0,147.0,2.0,36.0,1100.0,62.0,28.8,996.2,22.1,0.0,SE,1.3,Changping,2014-07-04
2014,7,4,9,159.0,159.0,2.0,58.0,1200.0,56.0,30.3,996.3,22.2,0.0,WNW,0.9,Changping,2014-07-04
2014,7,4,10,209.0,209.0,2.0,34.0,1200.0,121.0,30.9,996.4,22.5,0.0,SE,1.5,Changping,2014-07-04
2014,7,4,11,202.0,202.0,2.0,19.0,1100.0,167.0,31.7,996.1,22.4,0.0,ESE,0.7,Changping,2014-07-04
2014,7,4,12,188.0,188.0,2.0,17.0,1100.0,178.0,32.4,995.6,20.6,0.0,SE,2.0,Changping,2014-07-04
2014,7,4,13,145.0,145.0,2.0,15.0,900.0,187.0,33.7,994.9,21.2,0.0,SE,1.6,Changping,2014-07-04
2014,7,4,14,108.0,108.0,2.0,14.0,800.0,192.0,33.3,994.6,20.1,0.0,ESE,2.1,Changping,2014-07-04
2014,7,4,15,73.0,73.0,2.0,13.0,700.0,184.0,33.4,994.9,19.1,0.0,SE,2.1,Changping,2014-07-04
2014,7,4,16,74.0,74.0,2.0,15.0,700.0,196.0,32.9,995.2,20.1,0.0,SSE,2.0,Changping,2014-07-04
2014,7,4,17,92.0,121.0,2.0,20.0,800.0,264.0,30.8,995.8,22.4,0.0,S,3.4,Changping,2014-07-04
2014,7,4,18,179.0,242.0,2.0,32.0,1400.0,236.0,29.4,996.3,22.6,0.0,SSW,2.5,Changping,2014-07-04
2014,7,4,19,224.0,251.0,3.0,34.0,1500.0,175.0,28.9,996.5,22.4,0.0,E,1.6,Changping,2014-07-04
2014,7,4,20,216.0,216.0,2.0,31.0,1400.0,153.0,28.5,997.6,22.5,0.0,E,1.6,Changping,2014-07-04
